2023/09/20 09:56:18.533,00000000:15:00.0,0
2023/09/20 09:56:18.533,00000000:16:00.0,0
2023/09/20 09:56:18.534,00000000:3A:00.0,0
2023/09/20 09:56:18.534,00000000:3B:00.0,0
2023/09/20 09:56:18.534,00000000:89:00.0,0
2023/09/20 09:56:18.535,00000000:8A:00.0,0
2023/09/20 09:56:18.535,00000000:B2:00.0,0
2023/09/20 09:56:18.535,00000000:B3:00.0,0
2023/09/20 09:56:18.636,00000000:15:00.0,0
2023/09/20 09:56:18.636,00000000:16:00.0,0
2023/09/20 09:56:18.636,00000000:3A:00.0,0
2023/09/20 09:56:18.636,00000000:3B:00.0,0
2023/09/20 09:56:18.636,00000000:89:00.0,0
2023/09/20 09:56:18.636,00000000:8A:00.0,0
2023/09/20 09:56:18.637,00000000:B2:00.0,0
2023/09/20 09:56:18.637,00000000:B3:00.0,0
2023/09/20 09:56:18.737,00000000:15:00.0,0
2023/09/20 09:56:18.737,00000000:16:00.0,0
2023/09/20 09:56:18.737,00000000:3A:00.0,0
2023/09/20 09:56:18.738,00000000:3B:00.0,0
2023/09/20 09:56:18.738,00000000:89:00.0,0
2023/09/20 09:56:18.738,00000000:8A:00.0,0
2023/09/20 09:56:18.738,00000000:B2:00.0,0
2023/09/20 09:56:18.738,00000000:B3:00.0,0
2023/09/20 09:56:18.838,00000000:15:00.0,0
2023/09/20 09:56:18.839,00000000:16:00.0,0
2023/09/20 09:56:18.839,00000000:3A:00.0,0
2023/09/20 09:56:18.839,00000000:3B:00.0,0
2023/09/20 09:56:18.839,00000000:89:00.0,0
2023/09/20 09:56:18.839,00000000:8A:00.0,0
2023/09/20 09:56:18.839,00000000:B2:00.0,0
2023/09/20 09:56:18.840,00000000:B3:00.0,0
2023/09/20 09:56:18.940,00000000:15:00.0,0
2023/09/20 09:56:18.940,00000000:16:00.0,0
2023/09/20 09:56:18.940,00000000:3A:00.0,0
2023/09/20 09:56:18.940,00000000:3B:00.0,0
2023/09/20 09:56:18.941,00000000:89:00.0,0
2023/09/20 09:56:18.941,00000000:8A:00.0,0
2023/09/20 09:56:18.941,00000000:B2:00.0,0
2023/09/20 09:56:18.941,00000000:B3:00.0,0
2023/09/20 09:56:19.041,00000000:15:00.0,0
2023/09/20 09:56:19.042,00000000:16:00.0,0
2023/09/20 09:56:19.042,00000000:3A:00.0,0
2023/09/20 09:56:19.042,00000000:3B:00.0,0
2023/09/20 09:56:19.042,00000000:89:00.0,0
2023/09/20 09:56:19.042,00000000:8A:00.0,0
2023/09/20 09:56:19.042,00000000:B2:00.0,0
2023/09/20 09:56:19.042,00000000:B3:00.0,0
2023/09/20 09:56:19.143,00000000:15:00.0,0
2023/09/20 09:56:19.143,00000000:16:00.0,0
2023/09/20 09:56:19.143,00000000:3A:00.0,0
2023/09/20 09:56:19.143,00000000:3B:00.0,0
2023/09/20 09:56:19.143,00000000:89:00.0,0
2023/09/20 09:56:19.144,00000000:8A:00.0,0
2023/09/20 09:56:19.144,00000000:B2:00.0,0
2023/09/20 09:56:19.144,00000000:B3:00.0,0
2023/09/20 09:56:19.244,00000000:15:00.0,0
2023/09/20 09:56:19.244,00000000:16:00.0,0
2023/09/20 09:56:19.244,00000000:3A:00.0,0
2023/09/20 09:56:19.245,00000000:3B:00.0,0
2023/09/20 09:56:19.245,00000000:89:00.0,0
2023/09/20 09:56:19.245,00000000:8A:00.0,0
2023/09/20 09:56:19.245,00000000:B2:00.0,0
2023/09/20 09:56:19.245,00000000:B3:00.0,0
2023/09/20 09:56:19.346,00000000:15:00.0,0
2023/09/20 09:56:19.346,00000000:16:00.0,0
2023/09/20 09:56:19.346,00000000:3A:00.0,0
2023/09/20 09:56:19.346,00000000:3B:00.0,0
2023/09/20 09:56:19.346,00000000:89:00.0,0
2023/09/20 09:56:19.346,00000000:8A:00.0,0
2023/09/20 09:56:19.347,00000000:B2:00.0,0
2023/09/20 09:56:19.347,00000000:B3:00.0,0
2023/09/20 09:56:19.447,00000000:15:00.0,0
2023/09/20 09:56:19.447,00000000:16:00.0,0
2023/09/20 09:56:19.447,00000000:3A:00.0,0
2023/09/20 09:56:19.448,00000000:3B:00.0,0
2023/09/20 09:56:19.448,00000000:89:00.0,0
2023/09/20 09:56:19.448,00000000:8A:00.0,0
2023/09/20 09:56:19.448,00000000:B2:00.0,0
2023/09/20 09:56:19.448,00000000:B3:00.0,0
2023/09/20 09:56:19.548,00000000:15:00.0,0
2023/09/20 09:56:19.549,00000000:16:00.0,0
2023/09/20 09:56:19.549,00000000:3A:00.0,0
2023/09/20 09:56:19.549,00000000:3B:00.0,0
2023/09/20 09:56:19.549,00000000:89:00.0,0
2023/09/20 09:56:19.549,00000000:8A:00.0,0
2023/09/20 09:56:19.550,00000000:B2:00.0,0
2023/09/20 09:56:19.550,00000000:B3:00.0,0
2023/09/20 09:56:19.650,00000000:15:00.0,1
2023/09/20 09:56:19.650,00000000:16:00.0,0
2023/09/20 09:56:19.651,00000000:3A:00.0,1
2023/09/20 09:56:19.651,00000000:3B:00.0,1
2023/09/20 09:56:19.651,00000000:89:00.0,0
2023/09/20 09:56:19.651,00000000:8A:00.0,0
2023/09/20 09:56:19.651,00000000:B2:00.0,0
2023/09/20 09:56:19.651,00000000:B3:00.0,0
2023/09/20 09:56:19.752,00000000:15:00.0,1
2023/09/20 09:56:19.752,00000000:16:00.0,1
2023/09/20 09:56:19.752,00000000:3A:00.0,1
2023/09/20 09:56:19.752,00000000:3B:00.0,1
2023/09/20 09:56:19.753,00000000:89:00.0,0
2023/09/20 09:56:19.753,00000000:8A:00.0,0
2023/09/20 09:56:19.753,00000000:B2:00.0,1
2023/09/20 09:56:19.753,00000000:B3:00.0,0
2023/09/20 09:56:19.854,00000000:15:00.0,2
2023/09/20 09:56:19.854,00000000:16:00.0,1
2023/09/20 09:56:19.854,00000000:3A:00.0,0
2023/09/20 09:56:19.854,00000000:3B:00.0,0
2023/09/20 09:56:19.854,00000000:89:00.0,0
2023/09/20 09:56:19.855,00000000:8A:00.0,1
2023/09/20 09:56:19.855,00000000:B2:00.0,0
2023/09/20 09:56:19.855,00000000:B3:00.0,1
2023/09/20 09:56:19.955,00000000:15:00.0,2
2023/09/20 09:56:19.955,00000000:16:00.0,2
2023/09/20 09:56:19.955,00000000:3A:00.0,2
2023/09/20 09:56:19.956,00000000:3B:00.0,2
2023/09/20 09:56:19.956,00000000:89:00.0,0
2023/09/20 09:56:19.956,00000000:8A:00.0,1
2023/09/20 09:56:19.957,00000000:B2:00.0,0
2023/09/20 09:56:19.957,00000000:B3:00.0,1
2023/09/20 09:56:20.058,00000000:15:00.0,0
2023/09/20 09:56:20.058,00000000:16:00.0,0
2023/09/20 09:56:20.058,00000000:3A:00.0,2
2023/09/20 09:56:20.058,00000000:3B:00.0,2
2023/09/20 09:56:20.059,00000000:89:00.0,2
2023/09/20 09:56:20.059,00000000:8A:00.0,0
2023/09/20 09:56:20.059,00000000:B2:00.0,0
2023/09/20 09:56:20.060,00000000:B3:00.0,0
2023/09/20 09:56:20.160,00000000:15:00.0,0
2023/09/20 09:56:20.160,00000000:16:00.0,0
2023/09/20 09:56:20.160,00000000:3A:00.0,0
2023/09/20 09:56:20.160,00000000:3B:00.0,0
2023/09/20 09:56:20.161,00000000:89:00.0,2
2023/09/20 09:56:20.161,00000000:8A:00.0,2
2023/09/20 09:56:20.161,00000000:B2:00.0,0
2023/09/20 09:56:20.161,00000000:B3:00.0,1
2023/09/20 09:56:20.262,00000000:15:00.0,0
2023/09/20 09:56:20.276,00000000:16:00.0,0
2023/09/20 09:56:20.276,00000000:3A:00.0,0
2023/09/20 09:56:20.295,00000000:3B:00.0,0
2023/09/20 09:56:20.295,00000000:89:00.0,0
2023/09/20 09:56:20.317,00000000:8A:00.0,0
2023/09/20 09:56:20.317,00000000:B2:00.0,2
2023/09/20 09:56:20.317,00000000:B3:00.0,1
2023/09/20 09:56:20.418,00000000:15:00.0,0
2023/09/20 09:56:20.427,00000000:16:00.0,0
2023/09/20 09:56:20.427,00000000:3A:00.0,0
2023/09/20 09:56:20.428,00000000:3B:00.0,0
2023/09/20 09:56:20.428,00000000:89:00.0,0
2023/09/20 09:56:20.428,00000000:8A:00.0,0
2023/09/20 09:56:20.428,00000000:B2:00.0,0
2023/09/20 09:56:20.429,00000000:B3:00.0,1
2023/09/20 09:56:20.529,00000000:15:00.0,1
2023/09/20 09:56:20.530,00000000:16:00.0,0
2023/09/20 09:56:20.530,00000000:3A:00.0,0
2023/09/20 09:56:20.531,00000000:3B:00.0,0
2023/09/20 09:56:20.531,00000000:89:00.0,0
2023/09/20 09:56:20.531,00000000:8A:00.0,0
2023/09/20 09:56:20.531,00000000:B2:00.0,0
2023/09/20 09:56:20.532,00000000:B3:00.0,0
2023/09/20 09:56:20.632,00000000:15:00.0,1
2023/09/20 09:56:20.632,00000000:16:00.0,0
2023/09/20 09:56:20.632,00000000:3A:00.0,0
2023/09/20 09:56:20.632,00000000:3B:00.0,0
2023/09/20 09:56:20.633,00000000:89:00.0,0
2023/09/20 09:56:20.633,00000000:8A:00.0,0
2023/09/20 09:56:20.633,00000000:B2:00.0,0
2023/09/20 09:56:20.633,00000000:B3:00.0,0
2023/09/20 09:56:20.733,00000000:15:00.0,4
2023/09/20 09:56:20.734,00000000:16:00.0,0
2023/09/20 09:56:20.734,00000000:3A:00.0,0
2023/09/20 09:56:20.734,00000000:3B:00.0,0
2023/09/20 09:56:20.734,00000000:89:00.0,0
2023/09/20 09:56:20.734,00000000:8A:00.0,0
2023/09/20 09:56:20.735,00000000:B2:00.0,0
2023/09/20 09:56:20.735,00000000:B3:00.0,0
2023/09/20 09:56:20.835,00000000:15:00.0,1
2023/09/20 09:56:20.835,00000000:16:00.0,0
2023/09/20 09:56:20.835,00000000:3A:00.0,0
2023/09/20 09:56:20.836,00000000:3B:00.0,0
2023/09/20 09:56:20.836,00000000:89:00.0,0
2023/09/20 09:56:20.836,00000000:8A:00.0,0
2023/09/20 09:56:20.836,00000000:B2:00.0,0
2023/09/20 09:56:20.836,00000000:B3:00.0,0
2023/09/20 09:56:20.936,00000000:15:00.0,1
2023/09/20 09:56:20.937,00000000:16:00.0,0
2023/09/20 09:56:20.937,00000000:3A:00.0,0
2023/09/20 09:56:20.937,00000000:3B:00.0,0
2023/09/20 09:56:20.937,00000000:89:00.0,0
2023/09/20 09:56:20.937,00000000:8A:00.0,0
2023/09/20 09:56:20.937,00000000:B2:00.0,0
2023/09/20 09:56:20.938,00000000:B3:00.0,0
2023/09/20 09:56:21.038,00000000:15:00.0,32
2023/09/20 09:56:21.038,00000000:16:00.0,0
2023/09/20 09:56:21.038,00000000:3A:00.0,0
2023/09/20 09:56:21.038,00000000:3B:00.0,0
2023/09/20 09:56:21.038,00000000:89:00.0,0
2023/09/20 09:56:21.039,00000000:8A:00.0,0
2023/09/20 09:56:21.039,00000000:B2:00.0,0
2023/09/20 09:56:21.039,00000000:B3:00.0,0
2023/09/20 09:56:21.139,00000000:15:00.0,32
2023/09/20 09:56:21.139,00000000:16:00.0,0
2023/09/20 09:56:21.140,00000000:3A:00.0,0
2023/09/20 09:56:21.140,00000000:3B:00.0,0
2023/09/20 09:56:21.140,00000000:89:00.0,0
2023/09/20 09:56:21.140,00000000:8A:00.0,0
2023/09/20 09:56:21.140,00000000:B2:00.0,0
2023/09/20 09:56:21.140,00000000:B3:00.0,0
2023/09/20 09:56:21.240,00000000:15:00.0,30
2023/09/20 09:56:21.241,00000000:16:00.0,0
2023/09/20 09:56:21.241,00000000:3A:00.0,0
2023/09/20 09:56:21.241,00000000:3B:00.0,0
2023/09/20 09:56:21.241,00000000:89:00.0,0
2023/09/20 09:56:21.241,00000000:8A:00.0,0
2023/09/20 09:56:21.241,00000000:B2:00.0,0
2023/09/20 09:56:21.242,00000000:B3:00.0,0
2023/09/20 09:56:21.342,00000000:15:00.0,60
2023/09/20 09:56:21.342,00000000:16:00.0,0
2023/09/20 09:56:21.342,00000000:3A:00.0,0
2023/09/20 09:56:21.342,00000000:3B:00.0,0
2023/09/20 09:56:21.342,00000000:89:00.0,0
2023/09/20 09:56:21.343,00000000:8A:00.0,0
2023/09/20 09:56:21.343,00000000:B2:00.0,0
2023/09/20 09:56:21.343,00000000:B3:00.0,0
2023/09/20 09:56:21.443,00000000:15:00.0,60
2023/09/20 09:56:21.443,00000000:16:00.0,0
2023/09/20 09:56:21.443,00000000:3A:00.0,0
2023/09/20 09:56:21.444,00000000:3B:00.0,0
2023/09/20 09:56:21.444,00000000:89:00.0,0
2023/09/20 09:56:21.444,00000000:8A:00.0,0
2023/09/20 09:56:21.444,00000000:B2:00.0,0
2023/09/20 09:56:21.444,00000000:B3:00.0,0
2023/09/20 09:56:21.544,00000000:15:00.0,100
2023/09/20 09:56:21.544,00000000:16:00.0,0
2023/09/20 09:56:21.545,00000000:3A:00.0,0
2023/09/20 09:56:21.545,00000000:3B:00.0,0
2023/09/20 09:56:21.545,00000000:89:00.0,0
2023/09/20 09:56:21.545,00000000:8A:00.0,0
2023/09/20 09:56:21.545,00000000:B2:00.0,0
2023/09/20 09:56:21.545,00000000:B3:00.0,0
2023/09/20 09:56:21.646,00000000:15:00.0,100
2023/09/20 09:56:21.646,00000000:16:00.0,0
2023/09/20 09:56:21.646,00000000:3A:00.0,0
2023/09/20 09:56:21.646,00000000:3B:00.0,0
