2023/09/20 10:05:17.096,00000000:15:00.0,0
2023/09/20 10:05:17.097,00000000:16:00.0,0
2023/09/20 10:05:17.097,00000000:3A:00.0,0
2023/09/20 10:05:17.098,00000000:3B:00.0,0
2023/09/20 10:05:17.098,00000000:89:00.0,0
2023/09/20 10:05:17.098,00000000:8A:00.0,0
2023/09/20 10:05:17.098,00000000:B2:00.0,0
2023/09/20 10:05:17.099,00000000:B3:00.0,0
2023/09/20 10:05:17.199,00000000:15:00.0,0
2023/09/20 10:05:17.199,00000000:16:00.0,0
2023/09/20 10:05:17.200,00000000:3A:00.0,0
2023/09/20 10:05:17.200,00000000:3B:00.0,0
2023/09/20 10:05:17.200,00000000:89:00.0,0
2023/09/20 10:05:17.200,00000000:8A:00.0,0
2023/09/20 10:05:17.200,00000000:B2:00.0,0
2023/09/20 10:05:17.200,00000000:B3:00.0,0
2023/09/20 10:05:17.301,00000000:15:00.0,0
2023/09/20 10:05:17.301,00000000:16:00.0,0
2023/09/20 10:05:17.301,00000000:3A:00.0,0
2023/09/20 10:05:17.301,00000000:3B:00.0,0
2023/09/20 10:05:17.301,00000000:89:00.0,0
2023/09/20 10:05:17.302,00000000:8A:00.0,0
2023/09/20 10:05:17.302,00000000:B2:00.0,0
2023/09/20 10:05:17.302,00000000:B3:00.0,0
2023/09/20 10:05:17.402,00000000:15:00.0,0
2023/09/20 10:05:17.402,00000000:16:00.0,0
2023/09/20 10:05:17.403,00000000:3A:00.0,0
2023/09/20 10:05:17.403,00000000:3B:00.0,0
2023/09/20 10:05:17.403,00000000:89:00.0,0
2023/09/20 10:05:17.403,00000000:8A:00.0,0
2023/09/20 10:05:17.403,00000000:B2:00.0,0
2023/09/20 10:05:17.403,00000000:B3:00.0,0
2023/09/20 10:05:17.504,00000000:15:00.0,0
2023/09/20 10:05:17.504,00000000:16:00.0,0
2023/09/20 10:05:17.504,00000000:3A:00.0,0
2023/09/20 10:05:17.504,00000000:3B:00.0,0
2023/09/20 10:05:17.504,00000000:89:00.0,0
2023/09/20 10:05:17.505,00000000:8A:00.0,0
