2023/09/20 09:38:22.461,00000000:15:00.0,0
2023/09/20 09:38:22.461,00000000:16:00.0,0
2023/09/20 09:38:22.462,00000000:3A:00.0,0
2023/09/20 09:38:22.462,00000000:3B:00.0,0
2023/09/20 09:38:22.462,00000000:89:00.0,0
2023/09/20 09:38:22.463,00000000:8A:00.0,0
2023/09/20 09:38:22.463,00000000:B2:00.0,0
2023/09/20 09:38:22.463,00000000:B3:00.0,0
2023/09/20 09:38:22.564,00000000:15:00.0,0
2023/09/20 09:38:22.564,00000000:16:00.0,0
2023/09/20 09:38:22.564,00000000:3A:00.0,0
2023/09/20 09:38:22.564,00000000:3B:00.0,0
2023/09/20 09:38:22.564,00000000:89:00.0,0
2023/09/20 09:38:22.564,00000000:8A:00.0,0
2023/09/20 09:38:22.565,00000000:B2:00.0,0
2023/09/20 09:38:22.565,00000000:B3:00.0,0
2023/09/20 09:38:22.665,00000000:15:00.0,0
2023/09/20 09:38:22.665,00000000:16:00.0,0
2023/09/20 09:38:22.665,00000000:3A:00.0,0
2023/09/20 09:38:22.666,00000000:3B:00.0,0
2023/09/20 09:38:22.666,00000000:89:00.0,0
2023/09/20 09:38:22.666,00000000:8A:00.0,0
2023/09/20 09:38:22.666,00000000:B2:00.0,0
2023/09/20 09:38:22.666,00000000:B3:00.0,0
2023/09/20 09:38:22.766,00000000:15:00.0,0
2023/09/20 09:38:22.767,00000000:16:00.0,0
2023/09/20 09:38:22.767,00000000:3A:00.0,0
2023/09/20 09:38:22.767,00000000:3B:00.0,0
2023/09/20 09:38:22.767,00000000:89:00.0,0
2023/09/20 09:38:22.767,00000000:8A:00.0,0
2023/09/20 09:38:22.767,00000000:B2:00.0,0
2023/09/20 09:38:22.768,00000000:B3:00.0,0
2023/09/20 09:38:22.868,00000000:15:00.0,0
2023/09/20 09:38:22.868,00000000:16:00.0,0
2023/09/20 09:38:22.868,00000000:3A:00.0,0
2023/09/20 09:38:22.868,00000000:3B:00.0,0
2023/09/20 09:38:22.869,00000000:89:00.0,0
2023/09/20 09:38:22.869,00000000:8A:00.0,0
2023/09/20 09:38:22.869,00000000:B2:00.0,0
2023/09/20 09:38:22.869,00000000:B3:00.0,0
2023/09/20 09:38:22.969,00000000:15:00.0,0
2023/09/20 09:38:22.970,00000000:16:00.0,0
2023/09/20 09:38:22.970,00000000:3A:00.0,0
2023/09/20 09:38:22.970,00000000:3B:00.0,0
2023/09/20 09:38:22.970,00000000:89:00.0,0
2023/09/20 09:38:22.970,00000000:8A:00.0,0
2023/09/20 09:38:22.970,00000000:B2:00.0,0
2023/09/20 09:38:22.970,00000000:B3:00.0,0
2023/09/20 09:38:23.071,00000000:15:00.0,0
2023/09/20 09:38:23.071,00000000:16:00.0,0
2023/09/20 09:38:23.071,00000000:3A:00.0,0
2023/09/20 09:38:23.071,00000000:3B:00.0,0
2023/09/20 09:38:23.071,00000000:89:00.0,0
2023/09/20 09:38:23.072,00000000:8A:00.0,0
2023/09/20 09:38:23.072,00000000:B2:00.0,0
2023/09/20 09:38:23.072,00000000:B3:00.0,0
2023/09/20 09:38:23.172,00000000:15:00.0,0
2023/09/20 09:38:23.172,00000000:16:00.0,0
2023/09/20 09:38:23.173,00000000:3A:00.0,0
2023/09/20 09:38:23.173,00000000:3B:00.0,0
2023/09/20 09:38:23.173,00000000:89:00.0,0
2023/09/20 09:38:23.173,00000000:8A:00.0,0
2023/09/20 09:38:23.173,00000000:B2:00.0,0
2023/09/20 09:38:23.173,00000000:B3:00.0,0
2023/09/20 09:38:23.274,00000000:15:00.0,0
2023/09/20 09:38:23.274,00000000:16:00.0,0
2023/09/20 09:38:23.274,00000000:3A:00.0,0
2023/09/20 09:38:23.274,00000000:3B:00.0,0
2023/09/20 09:38:23.274,00000000:89:00.0,0
2023/09/20 09:38:23.274,00000000:8A:00.0,0
2023/09/20 09:38:23.275,00000000:B2:00.0,0
2023/09/20 09:38:23.275,00000000:B3:00.0,0
2023/09/20 09:38:23.375,00000000:15:00.0,0
2023/09/20 09:38:23.375,00000000:16:00.0,0
2023/09/20 09:38:23.375,00000000:3A:00.0,0
2023/09/20 09:38:23.375,00000000:3B:00.0,0
2023/09/20 09:38:23.376,00000000:89:00.0,0
2023/09/20 09:38:23.376,00000000:8A:00.0,0
2023/09/20 09:38:23.376,00000000:B2:00.0,0
2023/09/20 09:38:23.376,00000000:B3:00.0,0
2023/09/20 09:38:23.476,00000000:15:00.0,0
2023/09/20 09:38:23.477,00000000:16:00.0,0
2023/09/20 09:38:23.477,00000000:3A:00.0,0
2023/09/20 09:38:23.477,00000000:3B:00.0,0
2023/09/20 09:38:23.477,00000000:89:00.0,0
2023/09/20 09:38:23.477,00000000:8A:00.0,0
2023/09/20 09:38:23.478,00000000:B2:00.0,0
2023/09/20 09:38:23.478,00000000:B3:00.0,0
2023/09/20 09:38:23.578,00000000:15:00.0,0
2023/09/20 09:38:23.578,00000000:16:00.0,1
2023/09/20 09:38:23.579,00000000:3A:00.0,0
2023/09/20 09:38:23.579,00000000:3B:00.0,1
2023/09/20 09:38:23.579,00000000:89:00.0,0
2023/09/20 09:38:23.579,00000000:8A:00.0,0
2023/09/20 09:38:23.579,00000000:B2:00.0,0
2023/09/20 09:38:23.580,00000000:B3:00.0,0
2023/09/20 09:38:23.680,00000000:15:00.0,1
2023/09/20 09:38:23.680,00000000:16:00.0,1
2023/09/20 09:38:23.680,00000000:3A:00.0,1
2023/09/20 09:38:23.680,00000000:3B:00.0,1
2023/09/20 09:38:23.681,00000000:89:00.0,0
2023/09/20 09:38:23.681,00000000:8A:00.0,1
2023/09/20 09:38:23.681,00000000:B2:00.0,0
2023/09/20 09:38:23.681,00000000:B3:00.0,0
2023/09/20 09:38:23.781,00000000:15:00.0,1
2023/09/20 09:38:23.784,00000000:16:00.0,0
2023/09/20 09:38:23.784,00000000:3A:00.0,1
2023/09/20 09:38:23.784,00000000:3B:00.0,0
2023/09/20 09:38:23.785,00000000:89:00.0,0
2023/09/20 09:38:23.785,00000000:8A:00.0,0
2023/09/20 09:38:23.785,00000000:B2:00.0,1
2023/09/20 09:38:23.785,00000000:B3:00.0,1
2023/09/20 09:38:23.886,00000000:15:00.0,1
2023/09/20 09:38:23.886,00000000:16:00.0,2
2023/09/20 09:38:23.886,00000000:3A:00.0,2
2023/09/20 09:38:23.886,00000000:3B:00.0,0
2023/09/20 09:38:23.886,00000000:89:00.0,0
2023/09/20 09:38:23.886,00000000:8A:00.0,0
2023/09/20 09:38:23.886,00000000:B2:00.0,0
2023/09/20 09:38:23.887,00000000:B3:00.0,0
2023/09/20 09:38:23.987,00000000:15:00.0,0
2023/09/20 09:38:23.987,00000000:16:00.0,2
2023/09/20 09:38:23.987,00000000:3A:00.0,0
2023/09/20 09:38:23.987,00000000:3B:00.0,2
2023/09/20 09:38:23.988,00000000:89:00.0,2
2023/09/20 09:38:23.988,00000000:8A:00.0,1
2023/09/20 09:38:23.988,00000000:B2:00.0,0
2023/09/20 09:38:23.988,00000000:B3:00.0,0
2023/09/20 09:38:24.088,00000000:15:00.0,0
2023/09/20 09:38:24.089,00000000:16:00.0,0
2023/09/20 09:38:24.089,00000000:3A:00.0,0
2023/09/20 09:38:24.089,00000000:3B:00.0,0
2023/09/20 09:38:24.089,00000000:89:00.0,0
2023/09/20 09:38:24.089,00000000:8A:00.0,1
2023/09/20 09:38:24.090,00000000:B2:00.0,2
2023/09/20 09:38:24.090,00000000:B3:00.0,0
2023/09/20 09:38:24.190,00000000:15:00.0,0
2023/09/20 09:38:24.200,00000000:16:00.0,0
2023/09/20 09:38:24.200,00000000:3A:00.0,0
2023/09/20 09:38:24.200,00000000:3B:00.0,0
2023/09/20 09:38:24.238,00000000:89:00.0,0
2023/09/20 09:38:24.238,00000000:8A:00.0,1
2023/09/20 09:38:24.239,00000000:B2:00.0,0
2023/09/20 09:38:24.239,00000000:B3:00.0,2
2023/09/20 09:38:24.340,00000000:15:00.0,1
2023/09/20 09:38:24.340,00000000:16:00.0,0
2023/09/20 09:38:24.340,00000000:3A:00.0,0
2023/09/20 09:38:24.340,00000000:3B:00.0,0
2023/09/20 09:38:24.341,00000000:89:00.0,0
2023/09/20 09:38:24.341,00000000:8A:00.0,0
2023/09/20 09:38:24.341,00000000:B2:00.0,0
2023/09/20 09:38:24.341,00000000:B3:00.0,2
2023/09/20 09:38:24.442,00000000:15:00.0,1
2023/09/20 09:38:24.442,00000000:16:00.0,0
2023/09/20 09:38:24.442,00000000:3A:00.0,0
2023/09/20 09:38:24.442,00000000:3B:00.0,0
2023/09/20 09:38:24.442,00000000:89:00.0,0
2023/09/20 09:38:24.442,00000000:8A:00.0,0
2023/09/20 09:38:24.443,00000000:B2:00.0,0
2023/09/20 09:38:24.443,00000000:B3:00.0,0
2023/09/20 09:38:24.543,00000000:15:00.0,5
2023/09/20 09:38:24.543,00000000:16:00.0,0
2023/09/20 09:38:24.543,00000000:3A:00.0,0
2023/09/20 09:38:24.544,00000000:3B:00.0,0
2023/09/20 09:38:24.544,00000000:89:00.0,0
2023/09/20 09:38:24.544,00000000:8A:00.0,0
2023/09/20 09:38:24.544,00000000:B2:00.0,0
2023/09/20 09:38:24.544,00000000:B3:00.0,0
2023/09/20 09:38:24.644,00000000:15:00.0,0
2023/09/20 09:38:24.645,00000000:16:00.0,0
2023/09/20 09:38:24.645,00000000:3A:00.0,0
2023/09/20 09:38:24.645,00000000:3B:00.0,0
2023/09/20 09:38:24.645,00000000:89:00.0,0
2023/09/20 09:38:24.645,00000000:8A:00.0,0
2023/09/20 09:38:24.645,00000000:B2:00.0,0
2023/09/20 09:38:24.646,00000000:B3:00.0,0
2023/09/20 09:38:24.746,00000000:15:00.0,0
2023/09/20 09:38:24.746,00000000:16:00.0,0
2023/09/20 09:38:24.746,00000000:3A:00.0,0
2023/09/20 09:38:24.746,00000000:3B:00.0,0
2023/09/20 09:38:24.747,00000000:89:00.0,0
2023/09/20 09:38:24.747,00000000:8A:00.0,0
2023/09/20 09:38:24.747,00000000:B2:00.0,0
2023/09/20 09:38:24.747,00000000:B3:00.0,0
2023/09/20 09:38:24.847,00000000:15:00.0,17
2023/09/20 09:38:24.848,00000000:16:00.0,0
2023/09/20 09:38:24.848,00000000:3A:00.0,0
